Time,Sub:1:Ln:1,Sub:1:Ln:1.1,Sub:1:Ln:1.2,Sub:1:Ln:1.3,Sub:1:Ln:1-11,Sub:1:Ln:1-11.1,Sub:1:Ln:1-11.2,Sub:1:Ln:1-11.3,Sub:1:Ln:1-11.4
115.3665,202.5951,-113.142,27.9281,143.7935,60,190.9525,58.3749,0.2523,15.4513
115.3995,202.5895,-112.9929,27.0318,149.0292,60,190.9505,58.3746,0.1501,-170.5913
115.4325,202.6078,-112.8367,26.4943,152.5397,60,190.9528,58.3748,0.0313,83.2366
115.4665,202.5862,-112.6931,25.8638,159.7514,60,190.9492,58.3762,0.2605,-109.4606
115.4995,202.5887,-112.5497,25.6339,165.4689,60,190.9513,58.3759,0.3058,27.7876
115.5325,202.5808,-112.4085,25.2965,169.8801,60,190.9532,58.3757,0.1469,-1.9921
115.5665,202.5588,-112.2953,26.1171,176.4937,60,190.9555,58.373,0.0695,-104.6928
115.5995,202.5647,-112.1695,25.9668,-178.5135,60,190.9539,58.3736,0.1048,-87.2109
115.6325,202.5495,-112.0466,26.5477,-173.8163,60,190.9498,58.3739,0.1328,-143.5598
115.6665,202.5404,-111.9278,27.5636,-169.1655,60,190.9535,58.3751,0.0212,157.3341
115.6995,202.5329,-111.8129,28.9225,-165.714,60,190.9525,58.3736,0.1076,149.9478
115.7325,202.5189,-111.7018,29.6453,-160.7551,60,190.9503,58.3752,0.0734,9.7444
115.7665,202.5092,-111.6001,30.6226,-157.7466,60,190.9547,58.3765,0.1072,168.8919
115.7995,202.5193,-111.4831,31.4853,-154.5949,60,190.9506,58.3759,0.0628,162.1681
115.8325,202.5032,-111.381,32.5958,-152.2514,60,190.9506,58.3749,0.0715,-68.9064
115.8665,202.4917,-111.2788,33.4718,-150.4182,60,190.9508,58.3748,0.2057,-132.1082
115.8995,202.4825,-111.1745,34.3313,-148.7465,60,190.9555,58.3757,0.1526,52.849
115.9325,202.4748,-111.0786,35.733,-146.7427,60,190.9526,58.3745,0.1559,17.3903
115.9665,202.4897,-110.9731,36.2596,-145.1647,60,190.9513,58.3743,0.2005,2.142
115.9995,202.4762,-110.8644,37.2908,-144.93,60,190.9545,58.3759,0.1551,133.1435
116.0325,202.4464,-110.772,38.5675,-143.1804,60,190.9495,58.3757,0.2758,116.6725
116.0665,202.4598,-110.669,38.7011,-142.6861,60,190.95,58.3742,0.051,79.7001
116.0995,202.4556,-110.5647,39.345,-141.5776,60,190.9534,58.3751,0.1008,49.2539
116.1325,202.4352,-110.4745,40.2139,-140.6282,60,190.9571,58.3758,1.4369,178.9853
116.1665,202.4424,-110.3661,40.6059,-139.8438,60,190.9547,58.3758,324.9769,169.1894
116.1995,202.4402,-110.256,41.0368,-139.593,60,190.9546,58.3768,516.3846,170.7193
116.2325,202.4394,-110.1547,41.5489,-139.1068,60,190.9534,58.3765,462.6093,171.0895
116.2665,202.4536,-110.0406,41.7395,-138.718,60,190.9544,58.3774,481.3329,171.2567
116.2995,202.436,-109.9378,42.8419,-138.1953,60,190.9565,58.3782,473.8928,171.3397
116.3325,202.4571,-109.8217,42.4979,-138.0909,60,190.9551,58.3772,149.2239,173.6351
116.3665,202.4625,-109.697,42.7253,-137.6422,60,190.9522,58.3763,40.6379,-7.8145
116.3995,202.4567,-109.587,42.9984,-137.3804,60,190.9528,58.3767,13.5453,170.7706
116.4325,202.4604,-109.4657,43.1422,-137.0994,60,190.9557,58.3761,4.3476,-11.0595
116.4665,202.4643,-109.3468,43.2448,-136.6679,60,190.956,58.3758,4.5479,175.9747
116.4995,202.4635,-109.2347,43.721,-137.3869,60,190.9561,58.3755,655.5775,170.2538
116.5325,202.4864,-109.1025,43.1322,-137.1608,60,190.9552,58.3767,379.2133,173.2586
116.5665,202.4912,-108.9612,43.4327,-137.0752,60,190.9564,58.3769,108.5099,-8.2972
116.5995,202.4865,-108.8375,44.098,-136.6028,60,190.9536,58.3773,35.9693,171.1744
116.6325,202.5158,-108.6923,43.5263,-136.4074,60,190.9539,58.3776,11.2063,-9.959
116.6665,202.4981,-108.5549,43.8518,-136.8472,60,190.9534,58.3768,5.2946,173.9946
116.6995,202.5008,-108.4135,43.9182,-136.4507,60,190.9531,58.3767,490.5158,170.3094
116.7325,202.5147,-108.2533,43.4611,-136.9353,60,190.9526,58.3781,284.1467,173.2885
116.7665,202.5018,-108.1065,43.5343,-136.7405,60,190.9537,58.3773,81.3894,-8.1604
116.7995,202.5256,-107.9416,43.213,-136.8469,60,190.956,58.3779,26.9358,170.8592
116.8325,202.5302,-107.7685,43.0022,-136.9799,60,190.9541,58.3772,8.2438,-10.3998
116.8665,202.5301,-107.6001,43.1188,-136.9351,60,190.9534,58.3778,4.2488,171.9029
116.8995,202.5529,-107.4153,42.574,-137.2187,60,190.9547,58.3771,410.7607,170.3175
116.9325,202.5579,-107.2281,41.922,-137.6492,60,190.9572,58.3769,646.8505,171.4026
116.9665,202.5601,-107.0405,41.8474,-137.5943,60,190.9555,58.377,580.1305,171.4247
116.9995,202.5663,-106.8501,42.0111,-137.4988,60,190.9524,58.3766,602.2495,171.4415
117.0325,202.5705,-106.6567,41.4464,-137.5217,60,190.9522,58.3765,593.1906,171.4524
117.0665,202.5587,-106.4676,41.4678,-137.4329,60,190.9543,58.3765,183.7244,173.1563
117.0995,202.5675,-106.2722,41.7077,-137.4918,60,190.9512,58.3771,50.3288,-8.2086
117.1325,202.5629,-106.0731,41.8706,-137.1302,60,190.9539,58.3777,16.9204,171.2671
117.1665,202.5464,-105.8916,42.3654,-136.4744,60,190.9547,58.3772,5.3586,-8.5251
117.1995,202.5506,-105.6991,42.4915,-136.6103,60,190.9548,58.3767,3.8996,177.1279
117.2325,202.5327,-105.5088,42.3022,-136.4309,60,190.9538,58.3756,454.748,170.8392
117.2665,202.5474,-105.3032,42.1491,-135.9493,60,190.9553,58.3771,256.9894,172.7688
117.2995,202.5415,-105.1025,42.4543,-136.0117,60,190.9548,58.3776,74.2096,-8.4814
117.3325,202.5393,-104.9131,42.8608,-135.4133,60,190.9603,58.3777,24.7816,170.8073
117.3665,202.5593,-104.7034,42.8539,-135.4705,60,190.9543,58.3775,7.5807,-9.2538
117.3995,202.5639,-104.503,42.585,-135.1338,60,190.9531,58.3777,4.2247,173.9254
117.4325,202.5591,-104.3076,42.781,-134.965,60,190.9559,58.3768,433.6297,170.8119
117.4665,202.5579,-104.1163,42.9505,-134.4399,60,190.9515,58.3769,245.3536,172.7904
117.4995,202.5536,-103.9219,43.3288,-133.7226,60,190.9607,58.376,70.712,-8.6763
117.5325,202.5501,-103.7334,43.4017,-133.5053,60,190.9563,58.3779,23.6663,170.7889
117.5665,202.545,-103.5534,43.7023,-133.0526,60,190.9549,58.3776,7.2924,-9.8885
117.5995,202.5247,-103.3825,45.061,-132.0411,60,190.9566,58.3787,4.1357,172.7608
117.6325,202.5329,-103.1987,44.8094,-131.5842,60,190.9568,58.3774,424.9412,170.7724
117.6665,202.528,-103.02,45.4807,-131.2298,60,190.9536,58.3779,663.3558,171.3878
117.6995,202.5116,-102.8526,46.0291,-130.3221,60,190.9567,58.3783,594.6948,171.4493
117.7325,202.5009,-102.6837,46.7986,-129.8191,60,190.9568,58.3778,617.1765,171.4268
117.7665,202.4964,-102.516,47.0235,-129.0732,60,190.9532,58.3776,607.9304,171.453
117.7995,202.516,-102.3336,46.8477,-128.8186,60,190.9612,58.3768,185.1345,172.4864
117.8325,202.5057,-102.1596,47.282,-128.5782,60.001,190.9563,58.3776,51.2793,-8.454
117.8665,202.5142,-101.9951,47.4801,-128.2679,60.001,190.9551,58.3778,17.3165,171.5541
117.8995,202.5277,-101.817,47.3586,-127.9925,60.001,190.9531,58.3773,5.5256,-8.428
117.9325,202.5106,-101.6436,47.1011,-127.5463,60.001,190.9522,58.3774,4.0481,176.819
117.9665,202.5137,-101.4758,47.6421,-127.2502,60.001,190.9597,58.3791,433.8975,171.2815
117.9995,202.5186,-101.3004,47.4547,-126.6608,60.001,190.9591,58.3789,671.2131,171.4335
118.0325,202.5172,-101.1283,47.3951,-126.9425,59.992,190.957,58.3794,602.0865,171.5049
118.0665,202.4962,-100.9618,47.4003,-126.5766,59.995,190.9544,58.378,625.1017,171.4806
118.0995,202.4825,-100.8049,48.117,-125.9053,59.997,190.9543,58.3799,615.5222,171.4889
118.1325,202.4868,-100.6398,47.8925,-126.3168,59.998,190.9553,58.3795,184.3449,171.5713
118.1665,202.48,-100.4747,48.1361,-125.9349,59.999,190.9575,58.3789,51.4921,-9.1821
118.1995,202.4781,-100.3058,47.961,-125.763,59.999,190.9536,58.3784,17.5124,170.4396
118.2325,202.4693,-100.1412,47.9517,-125.5813,60,190.9543,58.3788,5.5139,-7.8393
118.2665,202.4723,-99.9811,48.2989,-125.314,60,190.9549,58.3795,4.0986,177.8201
118.2995,202.4792,-99.8105,47.7466,-125.5172,60,190.9523,58.38,439.252,171.5663
118.3325,202.4784,-99.6431,47.8577,-125.589,60,190.957,58.3806,674.9756,171.4057
118.3665,202.5012,-99.465,47.3332,-125.5277,59.99,190.9523,58.379,605.9529,171.5095
118.3995,202.4895,-99.301,47.3662,-125.3881,59.994,190.9569,58.3796,629.0668,171.5134
118.4325,202.4952,-99.1356,47.4473,-125.4318,59.996,190.9568,58.3794,619.0476,171.4733
118.4665,202.4972,-98.967,47.0371,-125.2129,59.998,190.9558,58.3788,182.8942,170.6011
118.4995,202.4994,-98.803,46.9777,-125.0064,59.998,190.9575,58.3795,51.1055,-9.5171
118.5325,202.5038,-98.6371,47.4862,-124.8968,59.999,190.9553,58.3797,17.5257,170.2544
118.5665,202.4985,-98.4777,47.5537,-124.4809,59.999,190.958,58.3794,5.6004,-9.7741
118.5995,202.5039,-98.3144,47.9301,-124.1761,59.999,190.954,58.3805,3.8967,177.1306
118.6325,202.4994,-98.1562,48.9304,-123.6038,59.999,190.9555,58.3806,438.5854,171.9207
118.6665,202.4957,-97.9948,48.9361,-122.8433,59.999,190.9591,58.3805,670.3887,171.4019
118.6994,202.4795,-97.8366,49.329,-122.5911,59.996,190.9551,58.381,602.1987,171.5346
118.7325,202.4945,-97.6704,50.01,-122.2682,59.997,190.9567,58.379,625.2066,171.5036
118.7665,202.5108,-97.4917,49.5539,-122.2858,59.999,190.9559,58.3806,617.8146,171.5142
118.7994,202.5015,-97.3277,49.7825,-121.4513,59.999,190.9536,58.3801,620.3757,171.5452
118.8324,202.5095,-97.1557,50.2833,-121.1738,60,190.9588,58.3801,620.3672,171.5318
118.8665,202.5095,-96.9802,50.3829,-120.9618,60,190.9578,58.381,620.2799,171.5626
118.8995,202.5073,-96.8093,50.7528,-120.7678,60,190.9542,58.3801,620.4573,171.5372
118.9324,202.5193,-96.6259,50.8943,-120.2457,60,190.9605,58.3795,620.0711,171.5695
118.9665,202.5125,-96.4544,51.1952,-119.5486,60,190.955,58.381,620.8665,171.5657
118.9995,202.509,-96.2846,51.6743,-119.4505,60,190.9553,58.3808,621.2075,171.5663
119.0324,202.5099,-96.1102,51.9436,-119.5781,60,190.9542,58.3808,621.0326,171.5573
119.0665,202.5155,-95.9276,52.129,-118.6332,60,190.9583,58.3801,621.407,171.5987
119.0995,202.5013,-95.7508,52.5161,-118.4558,60,190.9575,58.38,620.9423,171.5717
119.1325,202.4896,-95.5759,52.7108,-118.4158,60,190.9578,58.3798,621.8197,171.5833
119.1665,202.4873,-95.3988,53.011,-117.7828,60,190.955,58.381,622.3973,171.5995
119.1995,202.4948,-95.2101,52.5777,-117.8371,60,190.9538,58.3812,621.9113,171.5735
119.2325,202.4882,-95.0268,52.4388,-117.8061,60,190.9553,58.3813,622.0566,171.5962
119.2665,202.4926,-94.8364,52.0076,-117.6704,60,190.9566,58.382,622.4329,171.6012
119.2995,202.4932,-94.6401,51.6083,-118.1589,60,190.9528,58.3806,622.7662,171.5879
119.3325,202.4919,-94.4425,51.1227,-118.3928,60,190.957,58.3811,623.4504,171.5953
119.3665,202.4962,-94.23,50.4923,-118.3717,60,190.955,58.381,623.0891,171.5848
119.3995,202.4934,-94.0139,49.1885,-119.2613,60,190.9564,58.3801,622.9005,171.5958
119.4325,202.4838,-93.7964,48.4672,-120.0293,60,190.9568,58.3816,623.143,171.5936
119.4665,202.4831,-93.5688,47.0363,-121.4784,60,190.9571,58.3805,623.7012,171.5995
119.4995,202.4782,-93.338,45.8791,-122.3649,60,190.9559,58.3814,624.1024,171.5836
119.5325,202.4973,-93.0805,43.5997,-124.5746,60,190.9596,58.3815,624.2952,171.5899
119.5664,202.4754,-92.8224,42.403,-126.6373,60,190.9565,58.3813,623.9916,171.5878
119.5995,202.4698,-92.5559,40.2483,-129.39,60,190.9563,58.3811,624.1802,171.5829
119.6325,202.4834,-92.2662,38.0003,-132.8778,60,190.9558,58.3812,624.9233,171.5895
119.6664,202.4811,-91.9829,36.307,-137.2523,60,190.9568,58.3815,625.3454,171.6015
119.6994,202.49,-91.6779,34.4019,-141.6834,60,190.9576,58.3794,624.9687,171.5975
119.7325,202.494,-91.3706,32.6286,-147.1733,60,190.9565,58.3806,625.2048,171.5867
119.7664,202.5185,-91.043,31.2448,-154.035,60,190.9558,58.3817,625.1211,171.5817
119.7994,202.5176,-90.7139,30.5615,-161.0455,60,190.9558,58.3823,625.818,171.5888
119.8324,202.5252,-90.3875,30.4126,-167.433,60,190.9588,58.3832,626.1531,171.6088
119.8664,202.5469,-90.0397,30.344,-174.3618,60,190.9562,58.3822,626.1357,171.5821
119.8994,202.5392,-89.7046,30.6416,-179.9728,60,190.9553,58.3836,626.2635,171.604
119.9324,202.5533,-89.359,31.8539,172.9886,60,190.9552,58.3818,626.2216,171.5823
119.9664,202.5579,-89.012,33.244,167.5626,60,190.931,58.3819,624.2119,171.495
119.9994,202.5591,-88.6636,34.584,162.8335,60,96.5489,58.3679,176.5092,167.4383
120.0324,202.5685,-88.3152,36.3356,158.6699,60.001,20.6333,-121.6439,50.0255,-11.5266
120.0664,202.5622,-87.9657,37.8313,154.898,60.001,6.0052,58.3568,17.2713,169.2002
120.0994,202.5655,-87.6191,39.5964,152.4019,60.001,1.5938,-121.6473,5.7878,-11.7296
120.1324,202.5673,-87.272,41.4983,150.1546,60.001,0.339,58.9203,1.7461,175.9406
120.1664,202.578,-86.9293,42.8037,147.5525,60.001,0.0436,-120.2003,0.4957,-5.3917
120.1994,202.5733,-86.5859,44.045,146.3857,60.001,0.0118,-119.9096,0.1462,121.7436
120.2324,202.5667,-86.2588,45.7331,145.3213,60.001,0.0131,56.5595,0.1672,-43.7219
120.2664,202.5792,-85.9275,46.7584,143.9354,60.001,0.0015,-132.7423,0.0124,50.8228
120.2994,202.5712,-85.6058,47.3124,143.6254,60.001,0.0033,90.1836,0.2149,67.4937
120.3324,202.5796,-85.283,48.318,143.4784,60.001,0.0009,-93.4247,0.1911,-12.7889
120.3664,202.5708,-84.9721,48.7164,142.583,60.001,0.0029,104.7471,0.2299,-7.9804
120.3994,202.5696,-84.6695,48.9669,142.6375,60.001,0.0013,-99.1113,0.3099,52.563
120.4324,202.552,-84.373,49.0976,143.0578,60.001,0.0027,158.9702,0.1353,36.7559
120.4665,202.5573,-84.0806,49.1094,142.7415,60.001,0.0013,126.3424,0.1532,-135.1296
120.4994,202.5582,-83.7859,49.1743,143.1031,60.001,0.0011,116.502,0.1163,172.0326
120.5324,202.539,-83.511,48.2778,143.3498,60.001,0.0043,116.5268,0.1551,72.3564
120.5664,202.542,-83.243,47.8931,144.3983,60.001,0.001,-65.3784,0.0674,24.6708
120.5994,202.5358,-82.9763,47.4019,145.0449,60.001,0.0023,52.9283,0.0852,27.1393
120.6324,202.5348,-82.7168,46.5513,145.7318,60.001,0.0011,47.2904,0.0917,-61.5314
120.6664,202.5274,-82.4615,45.5847,146.2402,60.001,0.0026,48.8285,0.2339,-67.276
120.6994,202.5023,-82.2302,44.6992,148.2219,60.001,0.0028,71.6344,0.3735,66.9179
120.7324,202.4878,-82.0055,43.4623,149.5755,60.001,0.0031,-14.6645,0.1792,122.2057
120.7664,202.4891,-81.7813,42.3852,150.5384,60.001,0.0053,45.1638,0.0731,164.0904
122.6664,202.5352,-74.1356,36.5189,166.2293,60,0.0027,-114.9782,0.2916,-52.3816
122.6994,202.5507,-73.955,36.4709,165.768,60,0.0027,-97.9943,0.3077,83.5342
122.7324,202.5503,-73.7788,36.1245,166.5185,60,0.0017,-90.4673,0.1137,118.7992
122.7664,202.5469,-73.6037,35.5408,167.3037,60,0.002,54.7072,0.0892,53.2921
122.7994,202.5384,-73.4328,35.4147,167.8199,60,0.0013,-20.654,0.0867,21.9618
122.8324,202.5258,-73.266,35.4531,168.4125,60,0.0014,98.6506,0.2691,-143.7596
122.8664,202.5305,-73.094,35.0579,168.7837,60,0.0022,12.3294,0.1714,-69.8748
122.8994,202.5244,-72.928,35.0601,169.7884,60,0.0011,-12.7796,0.1724,84.8842
122.9324,202.5195,-72.7684,34.7088,171.0044,60,0.0037,-42.2284,0.2378,-127.4173
122.9664,202.5338,-72.5944,34.6673,171.2751,60,0.004,-19.4194,0.2166,-42.4886
122.9994,202.533,-72.4266,34.4383,171.1873,60,0.0019,65.8877,0.0921,78.0796
123.0324,202.5214,-72.2657,34.6793,171.483,60,0.0025,-10.3323,0.0811,-92.9459
123.0664,202.539,-72.0954,34.4741,171.1018,60,0.0039,99.3424,0.1078,98.5992
123.0994,202.541,-71.9323,34.2962,171.4377,60,0.0019,-40.985,0.1434,-16.098
123.1324,202.534,-71.7703,34.3843,171.397,60,0.0018,-29.145,0.2838,-43.8631
123.1664,202.5397,-71.6005,34.4061,171.1551,60,0.0031,150.8,0.0307,-173.4487
123.1994,202.5296,-71.4421,34.5647,171.4887,60,0.0007,138.8357,0.0982,51.6388
123.2324,202.5223,-71.2878,34.8545,171.0975,60,0.0005,-87.984,0.087,-144.856
123.2664,202.5157,-71.1327,34.7042,170.6597,60,0.0009,-83.5532,0.2003,151.394
123.2994,202.5092,-70.9791,34.6763,170.6771,60,0.003,-48.502,0.0131,98.2857
123.3324,202.5063,-70.8267,35.1495,171.0953,60,0.0025,-44.7757,0.1013,53.6636
123.3664,202.5129,-70.6701,34.9192,170.7228,60,0.0017,-91.6955,0.0536,-165.448
123.3994,202.5159,-70.5147,35.5175,170.8027,60,0.0022,-111.9197,0.1639,75.531
123.4324,202.5312,-70.3518,35.7771,170.0481,60,0.0022,-123.9419,0.1798,61.3767
123.4664,202.5158,-70.2041,35.8231,170.2581,60,0.0035,0.7846,0.139,-166.7133
123.4994,202.5232,-70.0506,36.2006,170.2832,60,0.0029,-57.4093,0.138,156.5072
123.5324,202.5283,-69.8877,36.5932,168.9635,60,0.0014,110.5133,0.1772,159.0027
123.5664,202.5154,-69.7403,36.7354,168.7582,60,0.0031,-97.5627,0.0888,104.0236
123.5994,202.5218,-69.5859,37.2743,169.2468,60,0.0047,26.7485,0.0339,-156.1031
123.6324,202.521,-69.4375,37.3399,168.2205,60,0.0025,38.5535,0.0583,-65.7658
123.6664,202.5123,-69.2964,37.7998,167.8562,60,0.0025,-8.745,0.1752,-16.0996
123.6994,202.5242,-69.1401,38.3556,167.2309,60,0.0034,26.6118,0.1113,59.0324
123.7324,202.5209,-68.9878,38.7166,166.9953,60,0.0045,-130.3634,0.111,158.5641
123.7664,202.5098,-68.857,38.7483,166.9012,60,0.0002,46.7019,0.0453,144.767
123.7994,202.5167,-68.7158,39.0009,166.6689,60,0.0058,60.0943,0.109,35.8101
123.8324,202.5259,-68.563,39.7035,166.4089,60,0.0035,-137.4414,0.1037,-114.4049
123.8664,202.5263,-68.4198,39.8192,166.6353,60,0.0018,74.2082,0.4204,-41.4088
123.8994,202.5272,-68.2765,39.8167,166.2718,60,0.0005,120.7856,0.1679,17.3692
123.9324,202.536,-68.1316,39.8665,166.153,60,0.0045,146.8865,0.2498,-95.0076
123.9664,202.5363,-67.9872,40.0305,166.0497,60,0.0054,177.1888,0.1782,59.5621
123.9994,202.5443,-67.8431,40.266,166.0418,60,0.0038,53.76,0.1329,125.0285
124.0324,202.541,-67.7028,40.2922,166.0003,60,0.0031,-11.6226,0.0967,125.6379
124.0664,202.5347,-67.5639,40.4135,166.1908,60,0.0015,90.3611,0.1428,15.0441
124.0994,202.5466,-67.4135,40.3265,166.3376,60,0.0035,-121.525,0.105,135.5744
124.1324,202.5375,-67.2737,40.271,167.0355,60,0.0004,100.3628,0.0894,43.5587
124.1664,202.5397,-67.1355,40.1024,166.511,60,0.0015,-156.0971,0.1083,-1.961
124.1994,202.5319,-66.994,40.1786,166.984,60,0.0033,-62.5901,0.0733,-48.6086
124.2324,202.5262,-66.8485,39.9999,167.5558,60,0.0029,86.3828,0.0437,-19.6368
124.2664,202.5201,-66.7068,39.6927,168.0801,60,0.0017,-97.2603,0.0947,143.6032
124.2994,202.523,-66.5573,39.7159,168.4517,60,0.0055,-21.4802,0.2147,68.0765
124.3324,202.5192,-66.41,39.3451,168.5957,60,0.0052,113.2669,0.3343,-42.2619
124.3664,202.5301,-66.257,39.0274,169.2257,60,0.0016,37.9555,0.2273,169.3923
124.3994,202.5247,-66.1148,39.1603,169.8719,60,0.0032,-126.9726,0.137,-3.5619
124.4324,202.5235,-65.9678,38.9491,169.192,60,0.0027,161.3268,0.0394,-25.7338
124.4664,202.5248,-65.8186,38.8818,170.0848,60,0.0052,-50.6823,0.0342,-102.2637
124.4994,202.5322,-65.6669,38.8061,170.2488,60,0.0044,-102.6335,0.0973,21.1919
124.5324,202.537,-65.5149,38.6727,170.3118,60,0.0023,101.2365,0.0487,-54.99
124.5664,202.534,-65.3658,38.7277,170.8157,60,0.003,75.0183,0.0848,-96.3637
124.5994,202.5348,-65.2079,38.9966,170.4212,60,0.004,107.3147,0.111,44.4178
124.6324,202.5263,-65.0624,38.5966,171.0163,60,0.0017,134.647,0.0894,172.9716
124.6664,202.5363,-64.913,38.6519,170.4381,60,0.0011,5.5681,0.0886,-73.5095
124.6994,202.5349,-64.7627,38.776,171.1841,60,0.0016,59.0756,0.204,53.9776
124.7324,202.5256,-64.6281,38.0831,172.0327,60,0.0037,-41.5661,0.2051,-101.7122
124.7664,202.539,-64.4796,38.7079,171.9824,60,0.0007,-125.5183,0.164,-125.3618
124.7994,202.5096,-64.3505,38.4176,172.4754,60,0.0019,23.6121,0.25,-16.8113
124.8324,202.5122,-64.2208,38.2863,172.3805,60,0.0005,153.8683,0.223,28.5342
124.8664,202.5065,-64.0909,38.1746,172.9793,60,0.0034,-86.3641,0.2162,-164.0852
124.8994,202.5045,-63.9639,37.7867,173.2787,60,0.0057,-36.5031,0.1877,54.4422
124.9324,202.5024,-63.8401,37.8957,173.6848,60,0.0009,142.6295,0.1474,-9.4972
124.9664,202.5084,-63.7057,37.8276,173.1479,60,0.0042,-53.0652,0.1235,46.1561
124.9994,202.5099,-63.5681,38.0312,172.8262,60,0.0041,3.0863,0.1861,-25.7436
125.0324,202.4986,-63.4504,37.9547,173.7374,60,0.0017,-5.9556,0.1346,27.5515
125.0664,202.5275,-63.3152,38.2093,172.6215,60,0.0034,67.4823,0.1513,-21.2092
125.0994,202.5063,-63.1884,37.9219,173.4859,60,0.0024,-125.4078,0.1088,-57.9165
125.1324,202.5026,-63.0689,38.0573,173.0947,60,0.0029,171.3558,0.0594,19.7775
125.1664,202.5138,-62.9359,38.3605,172.5361,60,0.0027,16.9921,0.0647,-57.2915
125.1994,202.5025,-62.8136,38.2415,173.2195,60,0.0516,-15.9792,0.0869,-45.5505
125.2324,202.4951,-62.6883,38.6176,173.1045,60,104.6328,-17.4457,30.9985,-16.8597
125.2664,202.4837,-62.5698,38.527,173.4592,60,220.4007,-17.4807,65.9129,-16.996
125.2994,202.4935,-62.4426,38.5402,173.7725,60,193.0135,-17.4743,58.0691,-17.0757
125.3324,202.5013,-62.3089,38.8417,173.7226,60,201.0331,-17.4756,60.2025,-16.8202
125.3664,202.5113,-62.1726,38.7988,173.6493,60,198.9153,-17.4749,59.6252,-16.8726
125.3994,202.4997,-62.044,38.719,173.8541,60,199.3664,-17.475,59.7309,-16.8183
125.4324,202.5168,-61.9102,38.5178,174.0209,60,199.3138,-17.4759,59.7249,-16.9161
125.4664,202.5287,-61.7636,39.0109,173.5987,60,199.2993,-17.4758,59.8275,-17.0561
125.4994,202.53,-61.6272,38.6923,173.6519,60,199.3148,-17.475,59.7503,-16.7646
125.5324,202.5574,-61.4694,39.1434,173.297,60,199.3063,-17.4753,59.8412,-17.0127
125.5664,202.548,-61.3292,39.5859,174.1821,60,199.3105,-17.4764,59.4903,-16.9025
125.5994,202.5602,-61.1868,39.5301,173.48,60,199.3115,-17.4761,59.6233,-16.9472
125.6324,202.5509,-61.0429,39.804,173.6976,60,199.313,-17.4761,59.7074,-17.0443
125.6664,202.5349,-60.9132,39.5531,174.7737,60,199.3095,-17.4768,59.624,-17.0897
125.6994,202.5536,-60.7653,39.4878,174.4303,60,199.3089,-17.4767,59.7753,-16.9233
125.7324,202.5457,-60.6246,39.3606,175.0209,60,199.3109,-17.4765,59.8076,-17.1435
125.7664,202.5409,-60.4921,38.8486,175.978,60,199.308,-17.4764,59.7913,-16.8747
125.7994,202.5394,-60.3493,38.828,176.026,60,199.3125,-17.4762,59.786,-16.9656
125.8324,202.5348,-60.2165,38.4815,176.769,60,199.3112,-17.4768,59.8657,-16.9376
125.8664,202.5443,-60.0687,38.2472,176.7966,60,199.3097,-17.4774,59.6586,-16.9852
125.8994,202.561,-59.9077,38.258,176.4075,60,199.311,-17.4769,59.9031,-16.8247
125.9324,202.5541,-59.753,38.4353,177.1347,60,199.3104,-17.4788,59.5949,-17.1207
125.9664,202.5452,-59.6091,38.2217,177.2923,60,199.3128,-17.4772,59.751,-16.9809
125.9994,202.5864,-59.438,38.9826,176.0406,60,199.3164,-17.4756,59.7027,-16.922
126.0324,202.5791,-59.2718,38.9017,176.6395,60,199.3102,-17.4767,59.6928,-16.9783
126.0664,202.5789,-59.1151,38.4718,177.214,60,199.3137,-17.4766,59.8406,-16.9974
126.0994,202.5843,-58.9459,38.5035,176.8801,60,199.311,-17.4769,59.5248,-16.966
126.1324,202.5798,-58.7824,39.0066,177.4892,60,199.3143,-17.477,59.7889,-16.9864
126.1664,202.5824,-58.6189,38.7417,178.0496,60,199.3135,-17.4764,59.7528,-16.8712
126.1994,202.5794,-58.4435,38.4077,177.9228,60,199.3106,-17.4759,60.0096,-17.102
126.2324,202.5533,-58.2911,38.3161,179.5532,60,195.2641,-17.427,28.6416,-17.0763
126.2664,202.5577,-58.1318,37.9195,179.4211,60,190.0423,-17.4813,6.3403,162.516
126.2994,202.569,-57.9504,37.9424,179.5665,60,191.2125,-17.4741,2.0372,-19.3923
126.3324,202.5539,-57.7869,37.6094,-179.3708,60,190.8803,-17.4744,0.5611,172.7442
